,file,age,gender,race,service_test,thirties_or_higher,is_male,is_white,is_black
4335,train/4336.jpg,30-39,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4336,train/4337.jpg,3-9,Female,East Asian,False,0.0,0.0,0.0,0.0
4337,train/4338.jpg,10-19,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4338,train/4339.jpg,40-49,Male,East Asian,True,1.0,1.0,0.0,0.0
4339,train/4340.jpg,3-9,Male,White,True,0.0,1.0,1.0,0.0
4340,train/4341.jpg,40-49,Female,Southeast Asian,True,1.0,0.0,0.0,0.0
4341,train/4342.jpg,10-19,Female,Indian,False,0.0,0.0,0.0,0.0
4342,train/4343.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4343,train/4344.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4344,train/4345.jpg,30-39,Female,Southeast Asian,False,1.0,0.0,0.0,0.0
4345,train/4346.jpg,50-59,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4346,train/4347.jpg,30-39,Male,Black,True,1.0,1.0,0.0,1.0
4347,train/4348.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4348,train/4349.jpg,50-59,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4349,train/4350.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4350,train/4351.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4351,train/4352.jpg,more than 70,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4352,train/4353.jpg,3-9,Male,Indian,True,0.0,1.0,0.0,0.0
4353,train/4354.jpg,40-49,Female,Middle Eastern,True,1.0,0.0,0.0,0.0
4354,train/4355.jpg,40-49,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4355,train/4356.jpg,30-39,Male,Middle Eastern,True,1.0,1.0,0.0,0.0
4356,train/4357.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4357,train/4358.jpg,3-9,Male,Latino_Hispanic,False,0.0,1.0,0.0,0.0
4358,train/4359.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4359,train/4360.jpg,20-29,Male,White,False,0.0,1.0,1.0,0.0
4360,train/4361.jpg,3-9,Male,East Asian,True,0.0,1.0,0.0,0.0
4361,train/4362.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4362,train/4363.jpg,3-9,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4363,train/4364.jpg,10-19,Male,Southeast Asian,False,0.0,1.0,0.0,0.0
4364,train/4365.jpg,30-39,Female,East Asian,True,1.0,0.0,0.0,0.0
4365,train/4366.jpg,20-29,Male,East Asian,True,0.0,1.0,0.0,0.0
4366,train/4367.jpg,3-9,Female,Black,False,0.0,0.0,0.0,1.0
4367,train/4368.jpg,20-29,Male,East Asian,False,0.0,1.0,0.0,0.0
4368,train/4369.jpg,50-59,Female,Indian,False,1.0,0.0,0.0,0.0
4369,train/4370.jpg,20-29,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4370,train/4371.jpg,60-69,Female,Indian,True,1.0,0.0,0.0,0.0
4371,train/4372.jpg,10-19,Female,White,True,0.0,0.0,1.0,0.0
4372,train/4373.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4373,train/4374.jpg,10-19,Male,White,True,0.0,1.0,1.0,0.0
4374,train/4375.jpg,50-59,Female,Latino_Hispanic,False,1.0,0.0,0.0,0.0
4375,train/4376.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4376,train/4377.jpg,30-39,Female,White,True,1.0,0.0,1.0,0.0
4377,train/4378.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4378,train/4379.jpg,10-19,Female,White,True,0.0,0.0,1.0,0.0
4379,train/4380.jpg,10-19,Male,Latino_Hispanic,False,0.0,1.0,0.0,0.0
4380,train/4381.jpg,3-9,Male,East Asian,False,0.0,1.0,0.0,0.0
4381,train/4382.jpg,20-29,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4382,train/4383.jpg,30-39,Female,Southeast Asian,False,1.0,0.0,0.0,0.0
4383,train/4384.jpg,40-49,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4384,train/4385.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4385,train/4386.jpg,30-39,Female,Indian,False,1.0,0.0,0.0,0.0
4386,train/4387.jpg,30-39,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4387,train/4388.jpg,40-49,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4388,train/4389.jpg,3-9,Male,Latino_Hispanic,False,0.0,1.0,0.0,0.0
4389,train/4390.jpg,20-29,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4390,train/4391.jpg,20-29,Male,Indian,True,0.0,1.0,0.0,0.0
4391,train/4392.jpg,more than 70,Female,Indian,True,1.0,0.0,0.0,0.0
4392,train/4393.jpg,40-49,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4393,train/4394.jpg,40-49,Male,White,True,1.0,1.0,1.0,0.0
4394,train/4395.jpg,60-69,Male,East Asian,True,1.0,1.0,0.0,0.0
4395,train/4396.jpg,20-29,Male,East Asian,False,0.0,1.0,0.0,0.0
4396,train/4397.jpg,40-49,Female,Black,True,1.0,0.0,0.0,1.0
4397,train/4398.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4398,train/4399.jpg,20-29,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4399,train/4400.jpg,10-19,Female,Black,False,0.0,0.0,0.0,1.0
4400,train/4401.jpg,50-59,Female,White,False,1.0,0.0,1.0,0.0
4401,train/4402.jpg,30-39,Male,Black,True,1.0,1.0,0.0,1.0
4402,train/4403.jpg,10-19,Female,Southeast Asian,True,0.0,0.0,0.0,0.0
4403,train/4404.jpg,20-29,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4404,train/4405.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4405,train/4406.jpg,30-39,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4406,train/4407.jpg,60-69,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4407,train/4408.jpg,30-39,Female,Black,True,1.0,0.0,0.0,1.0
4408,train/4409.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4409,train/4410.jpg,60-69,Male,White,True,1.0,1.0,1.0,0.0
4410,train/4411.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4411,train/4412.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4412,train/4413.jpg,30-39,Female,Indian,True,1.0,0.0,0.0,0.0
4413,train/4414.jpg,0-2,Male,White,False,0.0,1.0,1.0,0.0
4414,train/4415.jpg,30-39,Female,Indian,True,1.0,0.0,0.0,0.0
4415,train/4416.jpg,20-29,Female,Indian,True,0.0,0.0,0.0,0.0
4416,train/4417.jpg,10-19,Male,Indian,True,0.0,1.0,0.0,0.0
4417,train/4418.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4418,train/4419.jpg,40-49,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4419,train/4420.jpg,10-19,Male,White,False,0.0,1.0,1.0,0.0
4420,train/4421.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4421,train/4422.jpg,30-39,Male,Indian,True,1.0,1.0,0.0,0.0
4422,train/4423.jpg,20-29,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4423,train/4424.jpg,30-39,Male,White,True,1.0,1.0,1.0,0.0
4424,train/4425.jpg,40-49,Female,White,False,1.0,0.0,1.0,0.0
4425,train/4426.jpg,3-9,Male,Indian,True,0.0,1.0,0.0,0.0
4426,train/4427.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4427,train/4428.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4428,train/4429.jpg,10-19,Female,Indian,False,0.0,0.0,0.0,0.0
4429,train/4430.jpg,20-29,Female,Indian,False,0.0,0.0,0.0,0.0
4430,train/4431.jpg,50-59,Female,Black,False,1.0,0.0,0.0,1.0
4431,train/4432.jpg,20-29,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4432,train/4433.jpg,50-59,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4433,train/4434.jpg,20-29,Female,White,True,0.0,0.0,1.0,0.0
4434,train/4435.jpg,more than 70,Female,Southeast Asian,False,1.0,0.0,0.0,0.0
4435,train/4436.jpg,40-49,Male,Black,True,1.0,1.0,0.0,1.0
4436,train/4437.jpg,30-39,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4437,train/4438.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4438,train/4439.jpg,3-9,Male,White,True,0.0,1.0,1.0,0.0
4439,train/4440.jpg,30-39,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4440,train/4441.jpg,50-59,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4441,train/4442.jpg,40-49,Male,White,True,1.0,1.0,1.0,0.0
4442,train/4443.jpg,3-9,Male,Black,False,0.0,1.0,0.0,1.0
4443,train/4444.jpg,40-49,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4444,train/4445.jpg,30-39,Female,White,False,1.0,0.0,1.0,0.0
4445,train/4446.jpg,30-39,Female,White,True,1.0,0.0,1.0,0.0
4446,train/4447.jpg,3-9,Male,Black,True,0.0,1.0,0.0,1.0
4447,train/4448.jpg,20-29,Male,East Asian,True,0.0,1.0,0.0,0.0
4448,train/4449.jpg,3-9,Male,Indian,False,0.0,1.0,0.0,0.0
4449,train/4450.jpg,3-9,Female,Black,False,0.0,0.0,0.0,1.0
4450,train/4451.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4451,train/4452.jpg,30-39,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4452,train/4453.jpg,40-49,Male,East Asian,False,1.0,1.0,0.0,0.0
4453,train/4454.jpg,10-19,Male,Black,True,0.0,1.0,0.0,1.0
4454,train/4455.jpg,30-39,Male,White,True,1.0,1.0,1.0,0.0
4455,train/4456.jpg,40-49,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4456,train/4457.jpg,3-9,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4457,train/4458.jpg,30-39,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4458,train/4459.jpg,10-19,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4459,train/4460.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4460,train/4461.jpg,20-29,Female,White,True,0.0,0.0,1.0,0.0
4461,train/4462.jpg,20-29,Male,Indian,True,0.0,1.0,0.0,0.0
4462,train/4463.jpg,40-49,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4463,train/4464.jpg,60-69,Female,Southeast Asian,False,1.0,0.0,0.0,0.0
4464,train/4465.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4465,train/4466.jpg,10-19,Male,Latino_Hispanic,False,0.0,1.0,0.0,0.0
4466,train/4467.jpg,30-39,Female,White,False,1.0,0.0,1.0,0.0
4467,train/4468.jpg,10-19,Male,Black,False,0.0,1.0,0.0,1.0
4468,train/4469.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4469,train/4470.jpg,30-39,Male,East Asian,True,1.0,1.0,0.0,0.0
4470,train/4471.jpg,20-29,Female,Black,False,0.0,0.0,0.0,1.0
4471,train/4472.jpg,40-49,Male,White,False,1.0,1.0,1.0,0.0
4472,train/4473.jpg,20-29,Male,East Asian,True,0.0,1.0,0.0,0.0
4473,train/4474.jpg,3-9,Male,Indian,True,0.0,1.0,0.0,0.0
4474,train/4475.jpg,more than 70,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4475,train/4476.jpg,more than 70,Female,Latino_Hispanic,False,1.0,0.0,0.0,0.0
4476,train/4477.jpg,30-39,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4477,train/4478.jpg,20-29,Female,East Asian,True,0.0,0.0,0.0,0.0
4478,train/4479.jpg,60-69,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4479,train/4480.jpg,20-29,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4480,train/4481.jpg,40-49,Female,Indian,True,1.0,0.0,0.0,0.0
4481,train/4482.jpg,20-29,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4482,train/4483.jpg,50-59,Female,Middle Eastern,True,1.0,0.0,0.0,0.0
4483,train/4484.jpg,20-29,Female,Latino_Hispanic,True,0.0,0.0,0.0,0.0
4484,train/4485.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4485,train/4486.jpg,40-49,Male,Black,False,1.0,1.0,0.0,1.0
4486,train/4487.jpg,30-39,Male,White,True,1.0,1.0,1.0,0.0
4487,train/4488.jpg,more than 70,Male,Indian,False,1.0,1.0,0.0,0.0
4488,train/4489.jpg,10-19,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4489,train/4490.jpg,10-19,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4490,train/4491.jpg,20-29,Female,East Asian,True,0.0,0.0,0.0,0.0
4491,train/4492.jpg,3-9,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4492,train/4493.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4493,train/4494.jpg,30-39,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4494,train/4495.jpg,0-2,Male,East Asian,False,0.0,1.0,0.0,0.0
4495,train/4496.jpg,10-19,Male,Southeast Asian,False,0.0,1.0,0.0,0.0
4496,train/4497.jpg,30-39,Male,Middle Eastern,True,1.0,1.0,0.0,0.0
4497,train/4498.jpg,10-19,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4498,train/4499.jpg,20-29,Female,Indian,True,0.0,0.0,0.0,0.0
4499,train/4500.jpg,10-19,Female,Black,False,0.0,0.0,0.0,1.0
4500,train/4501.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4501,train/4502.jpg,60-69,Female,Indian,False,1.0,0.0,0.0,0.0
4502,train/4503.jpg,20-29,Female,Indian,False,0.0,0.0,0.0,0.0
4503,train/4504.jpg,30-39,Male,White,True,1.0,1.0,1.0,0.0
4504,train/4505.jpg,30-39,Male,Southeast Asian,True,1.0,1.0,0.0,0.0
4505,train/4506.jpg,20-29,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4506,train/4507.jpg,30-39,Female,Southeast Asian,True,1.0,0.0,0.0,0.0
4507,train/4508.jpg,30-39,Female,White,True,1.0,0.0,1.0,0.0
4508,train/4509.jpg,20-29,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4509,train/4510.jpg,10-19,Male,Black,True,0.0,1.0,0.0,1.0
4510,train/4511.jpg,10-19,Female,White,False,0.0,0.0,1.0,0.0
4511,train/4512.jpg,3-9,Male,Black,False,0.0,1.0,0.0,1.0
4512,train/4513.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4513,train/4514.jpg,30-39,Female,Latino_Hispanic,False,1.0,0.0,0.0,0.0
4514,train/4515.jpg,20-29,Female,Black,False,0.0,0.0,0.0,1.0
4515,train/4516.jpg,10-19,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4516,train/4517.jpg,40-49,Female,White,True,1.0,0.0,1.0,0.0
4517,train/4518.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4518,train/4519.jpg,40-49,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4519,train/4520.jpg,50-59,Female,Southeast Asian,False,1.0,0.0,0.0,0.0
4520,train/4521.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4521,train/4522.jpg,30-39,Female,Indian,False,1.0,0.0,0.0,0.0
4522,train/4523.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4523,train/4524.jpg,3-9,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4524,train/4525.jpg,30-39,Male,Black,False,1.0,1.0,0.0,1.0
4525,train/4526.jpg,30-39,Female,White,False,1.0,0.0,1.0,0.0
4526,train/4527.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4527,train/4528.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4528,train/4529.jpg,40-49,Male,Middle Eastern,True,1.0,1.0,0.0,0.0
4529,train/4530.jpg,10-19,Female,Black,True,0.0,0.0,0.0,1.0
4530,train/4531.jpg,40-49,Female,Indian,False,1.0,0.0,0.0,0.0
4531,train/4532.jpg,30-39,Female,East Asian,False,1.0,0.0,0.0,0.0
4532,train/4533.jpg,60-69,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4533,train/4534.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4534,train/4535.jpg,20-29,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4535,train/4536.jpg,20-29,Female,Indian,True,0.0,0.0,0.0,0.0
4536,train/4537.jpg,40-49,Male,Indian,True,1.0,1.0,0.0,0.0
4537,train/4538.jpg,50-59,Male,White,False,1.0,1.0,1.0,0.0
4538,train/4539.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4539,train/4540.jpg,20-29,Male,Indian,True,0.0,1.0,0.0,0.0
4540,train/4541.jpg,30-39,Female,Indian,False,1.0,0.0,0.0,0.0
4541,train/4542.jpg,3-9,Female,White,True,0.0,0.0,1.0,0.0
4542,train/4543.jpg,30-39,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4543,train/4544.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4544,train/4545.jpg,10-19,Female,Black,False,0.0,0.0,0.0,1.0
4545,train/4546.jpg,40-49,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4546,train/4547.jpg,30-39,Female,East Asian,False,1.0,0.0,0.0,0.0
4547,train/4548.jpg,20-29,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4548,train/4549.jpg,10-19,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4549,train/4550.jpg,10-19,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4550,train/4551.jpg,10-19,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4551,train/4552.jpg,20-29,Male,East Asian,True,0.0,1.0,0.0,0.0
4552,train/4553.jpg,20-29,Male,East Asian,False,0.0,1.0,0.0,0.0
4553,train/4554.jpg,30-39,Male,East Asian,False,1.0,1.0,0.0,0.0
4554,train/4555.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4555,train/4556.jpg,30-39,Female,Black,True,1.0,0.0,0.0,1.0
4556,train/4557.jpg,3-9,Male,Black,False,0.0,1.0,0.0,1.0
4557,train/4558.jpg,40-49,Male,East Asian,True,1.0,1.0,0.0,0.0
4558,train/4559.jpg,30-39,Male,Black,False,1.0,1.0,0.0,1.0
4559,train/4560.jpg,3-9,Male,Black,False,0.0,1.0,0.0,1.0
4560,train/4561.jpg,30-39,Female,Indian,True,1.0,0.0,0.0,0.0
4561,train/4562.jpg,20-29,Female,Indian,True,0.0,0.0,0.0,0.0
4562,train/4563.jpg,40-49,Female,Indian,False,1.0,0.0,0.0,0.0
4563,train/4564.jpg,10-19,Female,East Asian,False,0.0,0.0,0.0,0.0
4564,train/4565.jpg,3-9,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4565,train/4566.jpg,20-29,Female,Southeast Asian,False,0.0,0.0,0.0,0.0
4566,train/4567.jpg,20-29,Female,Latino_Hispanic,True,0.0,0.0,0.0,0.0
4567,train/4568.jpg,30-39,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4568,train/4569.jpg,40-49,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4569,train/4570.jpg,10-19,Female,Black,False,0.0,0.0,0.0,1.0
4570,train/4571.jpg,3-9,Male,Latino_Hispanic,False,0.0,1.0,0.0,0.0
4571,train/4572.jpg,3-9,Male,East Asian,True,0.0,1.0,0.0,0.0
4572,train/4573.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4573,train/4574.jpg,30-39,Female,Indian,True,1.0,0.0,0.0,0.0
4574,train/4575.jpg,40-49,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4575,train/4576.jpg,10-19,Female,White,False,0.0,0.0,1.0,0.0
4576,train/4577.jpg,30-39,Male,White,False,1.0,1.0,1.0,0.0
4577,train/4578.jpg,20-29,Female,Southeast Asian,True,0.0,0.0,0.0,0.0
4578,train/4579.jpg,20-29,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4579,train/4580.jpg,3-9,Male,Southeast Asian,False,0.0,1.0,0.0,0.0
4580,train/4581.jpg,40-49,Female,White,True,1.0,0.0,1.0,0.0
4581,train/4582.jpg,3-9,Male,Black,True,0.0,1.0,0.0,1.0
4582,train/4583.jpg,40-49,Male,Black,False,1.0,1.0,0.0,1.0
4583,train/4584.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4584,train/4585.jpg,30-39,Female,Black,True,1.0,0.0,0.0,1.0
4585,train/4586.jpg,60-69,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4586,train/4587.jpg,40-49,Female,Latino_Hispanic,False,1.0,0.0,0.0,0.0
4587,train/4588.jpg,40-49,Male,Middle Eastern,True,1.0,1.0,0.0,0.0
4588,train/4589.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4589,train/4590.jpg,20-29,Male,White,False,0.0,1.0,1.0,0.0
4590,train/4591.jpg,10-19,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4591,train/4592.jpg,3-9,Male,Southeast Asian,False,0.0,1.0,0.0,0.0
4592,train/4593.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4593,train/4594.jpg,3-9,Female,White,False,0.0,0.0,1.0,0.0
4594,train/4595.jpg,20-29,Male,Middle Eastern,True,0.0,1.0,0.0,0.0
4595,train/4596.jpg,10-19,Male,Southeast Asian,True,0.0,1.0,0.0,0.0
4596,train/4597.jpg,30-39,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4597,train/4598.jpg,30-39,Female,Black,True,1.0,0.0,0.0,1.0
4598,train/4599.jpg,20-29,Male,Southeast Asian,False,0.0,1.0,0.0,0.0
4599,train/4600.jpg,3-9,Female,Black,False,0.0,0.0,0.0,1.0
4600,train/4601.jpg,10-19,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4601,train/4602.jpg,30-39,Female,White,True,1.0,0.0,1.0,0.0
4602,train/4603.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4603,train/4604.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4604,train/4605.jpg,40-49,Female,Middle Eastern,True,1.0,0.0,0.0,0.0
4605,train/4606.jpg,50-59,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4606,train/4607.jpg,30-39,Female,East Asian,True,1.0,0.0,0.0,0.0
4607,train/4608.jpg,10-19,Female,Latino_Hispanic,True,0.0,0.0,0.0,0.0
4608,train/4609.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4609,train/4610.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4610,train/4611.jpg,40-49,Female,Black,True,1.0,0.0,0.0,1.0
4611,train/4612.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4612,train/4613.jpg,20-29,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4613,train/4614.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4614,train/4615.jpg,30-39,Female,White,True,1.0,0.0,1.0,0.0
4615,train/4616.jpg,30-39,Male,Indian,True,1.0,1.0,0.0,0.0
4616,train/4617.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4617,train/4618.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4618,train/4619.jpg,50-59,Male,White,False,1.0,1.0,1.0,0.0
4619,train/4620.jpg,3-9,Male,Black,False,0.0,1.0,0.0,1.0
4620,train/4621.jpg,20-29,Male,Middle Eastern,False,0.0,1.0,0.0,0.0
4621,train/4622.jpg,20-29,Female,East Asian,True,0.0,0.0,0.0,0.0
4622,train/4623.jpg,10-19,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4623,train/4624.jpg,10-19,Female,White,True,0.0,0.0,1.0,0.0
4624,train/4625.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4625,train/4626.jpg,40-49,Female,Black,True,1.0,0.0,0.0,1.0
4626,train/4627.jpg,30-39,Female,Black,True,1.0,0.0,0.0,1.0
4627,train/4628.jpg,40-49,Male,Middle Eastern,False,1.0,1.0,0.0,0.0
4628,train/4629.jpg,20-29,Male,Black,False,0.0,1.0,0.0,1.0
4629,train/4630.jpg,20-29,Male,Black,True,0.0,1.0,0.0,1.0
4630,train/4631.jpg,30-39,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4631,train/4632.jpg,40-49,Male,Southeast Asian,False,1.0,1.0,0.0,0.0
4632,train/4633.jpg,40-49,Male,Black,False,1.0,1.0,0.0,1.0
4633,train/4634.jpg,50-59,Male,White,True,1.0,1.0,1.0,0.0
4634,train/4635.jpg,20-29,Male,Indian,True,0.0,1.0,0.0,0.0
4635,train/4636.jpg,20-29,Female,White,True,0.0,0.0,1.0,0.0
4636,train/4637.jpg,40-49,Male,Black,False,1.0,1.0,0.0,1.0
4637,train/4638.jpg,20-29,Female,Latino_Hispanic,True,0.0,0.0,0.0,0.0
4638,train/4639.jpg,40-49,Female,Middle Eastern,True,1.0,0.0,0.0,0.0
4639,train/4640.jpg,30-39,Male,Black,True,1.0,1.0,0.0,1.0
4640,train/4641.jpg,20-29,Female,Black,True,0.0,0.0,0.0,1.0
4641,train/4642.jpg,3-9,Female,Black,False,0.0,0.0,0.0,1.0
4642,train/4643.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4643,train/4644.jpg,20-29,Male,White,True,0.0,1.0,1.0,0.0
4644,train/4645.jpg,3-9,Male,East Asian,False,0.0,1.0,0.0,0.0
4645,train/4646.jpg,50-59,Male,Latino_Hispanic,True,1.0,1.0,0.0,0.0
4646,train/4647.jpg,40-49,Female,Black,False,1.0,0.0,0.0,1.0
4647,train/4648.jpg,30-39,Female,Black,False,1.0,0.0,0.0,1.0
4648,train/4649.jpg,20-29,Male,East Asian,True,0.0,1.0,0.0,0.0
4649,train/4650.jpg,20-29,Female,Southeast Asian,True,0.0,0.0,0.0,0.0
4650,train/4651.jpg,20-29,Female,Middle Eastern,True,0.0,0.0,0.0,0.0
4651,train/4652.jpg,20-29,Male,East Asian,False,0.0,1.0,0.0,0.0
4652,train/4653.jpg,30-39,Male,Indian,False,1.0,1.0,0.0,0.0
4653,train/4654.jpg,20-29,Female,White,False,0.0,0.0,1.0,0.0
4654,train/4655.jpg,30-39,Male,Indian,True,1.0,1.0,0.0,0.0
4655,train/4656.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4656,train/4657.jpg,20-29,Female,Black,False,0.0,0.0,0.0,1.0
4657,train/4658.jpg,50-59,Male,Latino_Hispanic,False,1.0,1.0,0.0,0.0
4658,train/4659.jpg,10-19,Female,Latino_Hispanic,False,0.0,0.0,0.0,0.0
4659,train/4660.jpg,30-39,Male,Black,False,1.0,1.0,0.0,1.0
4660,train/4661.jpg,20-29,Female,East Asian,False,0.0,0.0,0.0,0.0
4661,train/4662.jpg,20-29,Male,Latino_Hispanic,True,0.0,1.0,0.0,0.0
4662,train/4663.jpg,30-39,Female,Latino_Hispanic,True,1.0,0.0,0.0,0.0
4663,train/4664.jpg,0-2,Female,East Asian,False,0.0,0.0,0.0,0.0
4664,train/4665.jpg,40-49,Male,White,False,1.0,1.0,1.0,0.0
